🐉央视,#genre#
深圳卫视,http://39.135.34.150:8080/000000001000/1000000001000011645/1.m3u8?I
山东卫视,http://39.135.34.150:8080/000000001000/1000000001000012807/1.m3u8?I
湖北卫视,http://39.135.34.150:8080/000000001000/6956052407855047826/1.m3u8?I
江西卫视,http://39.135.34.150:8080/000000001000/1000000001000013731/1.m3u8?
安徽卫视,http://39.135.34.150:8080/000000001000/4774346722046993363/1.m3u8?I
东方卫视,http://39.135.34.150:8080/000000001000/1000000001000030202/1.m3u8?I
江苏卫视,http://39.135.34.150:8080/000000001000/1000000001000004684/1.m3u8?
北京卫视,http://39.135.34.150:8080/000000001000/1000000001000017156/1.m3u8?I
天津卫视,http://39.135.34.150:8080/000000001000/1000000001000000831/1.m3u8?I
贵州卫视,http://39.135.34.150:8080/000000001000/1000000002000003169/1.m3u8?I
重庆卫视,http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?I
海南卫视,http://39.135.34.150:8080/000000001000/7899627377857656087/1.m3u8?I
河北卫视,http://39.135.34.150:8080/000000001000/1000000002000017118/1.m3u8?I
辽宁卫视,http://39.135.34.150:8080/000000001000/1000000002000024033/1.m3u8?I
黑龙江卫视,http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8
黑龙江卫视,http://39.135.34.150:8080/000000001000/8467838254824392379/1.m3u8?I
甘肃卫视,http://39.135.34.150:8080/000000001000/1000000002000017827/1.m3u8?I
青海卫视,http://39.135.34.150:8080/000000001000/1000000002000013359/1.m3u8?I
青海卫视,http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8
山西卫视,http://39.135.34.150:8080/000000001000/1000000002000021220/1.m3u8?I
云南卫视,http://39.135.34.150:8080/000000001000/1000000002000024694/1.m3u8?I
陕西卫视,http://39.135.34.150:8080/000000001000/1000000002000007495/1.m3u8?I
陕西卫视,http://117.148.179.156/PLTV/88888888/224/3221231408/index.m3u8
吉林卫视,http://39.135.34.150:8080/000000001000/6042486520432105075/1.m3u8?I
宁夏卫视,http://39.135.34.150:8080/000000001000/1000000002000031451/1.m3u8?I
宁夏卫视,http://117.148.179.160/PLTV/88888888/224/3221231441/index.m3u8
内蒙古卫视,http://39.135.34.150:8080/000000001000/1000000002000014080/1.m3u8?I
新疆卫视,http://39.135.34.150:8080/000000001000/1000000002000029441/1.m3u8?I
新疆卫视,http://117.148.179.183/PLTV/88888888/224/3221231451/index.m3u8
西藏卫视,http://39.135.34.150:8080/000000001000/6603041244077933770/1.m3u8?I
湖南卫视,http://39.135.34.150:8080/000000001000/1000000001000009115/1.m3u8?I
浙江卫视,http://39.135.34.150:8080/000000001000/1000000001000009806/1.m3u8?I
广东卫视,http://39.135.34.150:8080/000000001000/1000000001000028357/1.m3u8?I
东南卫视,http://39.135.34.150:8080/000000001000/1000000002000009263/1.m3u8?I
四川卫视,http://39.135.34.150:8080/000000001000/1000000002000016825/1.m3u8?I
安多卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225694/1/index.m3u8?fmt=ts2hls
延边卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225721/1/index.m3u8?fmt=ts2hls
农林卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225696/1/index.m3u8?fmt=ts2hls
康巴卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225695/1/index.m3u8?fmt=ts2hls
安徽卫视,http://iptv.tvfix.org/hls/ahhd.m3u8
黑龙江卫视,http://iptv.tvfix.org/hls/hljhd.m3u8
辽宁卫视,http://iptv.tvfix.org/hls/lnhd.m3u8
深圳卫视,http://iptv.tvfix.org/hls/szhd.m3u8
广东卫视,http://iptv.tvfix.org/hls/gdhd.m3u8
天津卫视,http://iptv.tvfix.org/hls/tjhd.m3u8
湖北卫视,http://iptv.tvfix.org/hls/hbhd.m3u8
山东卫视,http://iptv.tvfix.org/hls/sdhd.m3u8
重庆卫视,http://iptv.tvfix.org/hls/cqhd.m3u8
东南卫视,http://iptv.tvfix.org/hls/dnhd.m3u8
四川卫视,http://iptv.tvfix.org/hls/schd.m3u8
河北卫视,http://iptv.tvfix.org/hls/hebhd.m3u8
江西卫视,http://iptv.tvfix.org/hls/jxhd.m3u8
河南卫视,http://iptv.tvfix.org/hls/hnhd.m3u8
广西卫视,http://iptv.tvfix.org/hls/gxhd.m3u8
吉林卫视,http://iptv.tvfix.org/hls/jlhd.m3u8
海南卫视,http://iptv.tvfix.org/hls/lyhd.m3u8
贵州卫视,http://iptv.tvfix.org/hls/gzhd.m3u8

👶少儿,#genre#

黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
哈哈炫动,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
哈哈炫动,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221226388/index.m3u8
金鹰卡通,http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?
嘉佳卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226193/index.m3u8
优漫卡通,http://183.207.249.15:80/PLTV/4/224/3221225933/index.m3u8?
动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
哈哈炫动,http://iptv.tvfix.org/hls/hhxdhd.m3u8
金鹰卡通,http://iptv.tvfix.org/hls/jykttv.m3u8
卡酷少兒,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8
卡酷少兒,http://ott.js.chinamobile.com/PLTV/4/224/3221226305/index.m3u8
卡酷少兒,http://183.207.248.71/gitv/live1/G_KAKU/G_KAKU
卡酷少兒,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
南京少兒,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少兒,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
深圳少儿,http://ye23.win/iptv/sztv.php?id=7
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
动画乐园,http://211.94.219.178:18080/PLTV/68/224/3221226406/index.m3u8
哆啦A梦,http://106.53.212.251/daili/bili.php?id=1717236
哆啦A梦新版,http://106.53.212.251/daili/bili.php?id=12811814
中华小当家,http://106.53.212.251/daili/bili.php?id=655291
樱桃小丸子,http://106.53.212.251/daili/bili.php?id=11765640
蜡笔小新,http://106.53.212.251/daili/bili.php?id=11579951
猫和老鼠,http://106.53.212.251/daili/bili.php?id=22905626
猫和老鼠,http://121.51.14.14/tx.hls.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
小猪佩奇,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
开心汉堡店,http://106.53.212.251/daili/bili.php?id=2308015
国语犬夜叉,http://106.53.212.251/daili/bili.php?id=23089518
成龙历险记,http://121.12.115.12/tx.rtmp.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.m3u8
海绵宝宝,http://121.51.14.14/tx.hls.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1_2000.m3u8
英文儿歌,http://118.26.120.23:55336/tslive/c55_lb_128_600_t10/c55_lb_128_600_t10.m3u8?key=0b292c335e5837e94dd521635e537be73
童年经典,http://118.26.120.23:55336/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://118.26.120.37:55336/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
猫和老鼠,http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
怀旧动画,http://118.26.120.36:55336/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
巧虎,http://118.26.120.37:55336/tslive/c55_lb_135_600_t10/c55_lb_135_600_t10.m3u8?key=0f2a06793124310bcefefdf4e48b17f9a
小猪佩寄,http://118.26.120.23:55336/tslive/c53_lb_78_600_t10/c53_lb_78_600_t10.m3u8?key=0b292c335e5837e94a815c2c45ffe0057
宝宝课堂,http://118.26.120.23:55336/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
宝宝巴士,http://118.26.120.35:55336/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key=0b292c335e5837e947f9409c59228f3e6
奥特曼,http://118.26.120.35:55336/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://118.26.120.23:55336/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名贞探柯南,http://118.26.120.23:55336/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画电影,http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key=0b292c335e5837e94f25985f7c35b1efe
动画小天地,http://118.26.120.34:55336/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://118.26.120.22:55336/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
儿童乐园,http://118.26.120.23:55336/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
儿歌大全,http://118.26.120.23:55336/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
倒霉熊,http://118.26.120.37:55336/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
亲子小游戏,http://118.26.120.23:55336/tslive/c56_lb_178_600_t10/c56_lb_178_600_t10.m3u8?key=0b292c335e5837e94ffc1113a2140b54
亲子启蒙,http://118.26.120.23:55336/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8

🏀体育,#genre#

PP体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
CCTV5,http://iptv.tvfix.org/hls/cctv5hd.m3u8
CCTV5,http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
广东体育,http://hongyanqiang.top/chudian.php?id=gdty
五星体育,http://140.207.241.2:8080/live/program/live/ssty/4000000/mnf.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.32.24:6610/000000001000/1000000001000004794/index.m3u8?i
CCTV5+,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV5+,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
精品體育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
咪咕視頻,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
冬奥纪实 ,http://117.148.179.157/PLTV/88888888/224/3221233044/index.m3u8
冬奥纪实 ,http://117.148.179.157/PLTV/88888888/224/3221233356/index.m3u8
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233419/index.m3u8
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233401/index.m3u8
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233448/index.m3u8
冬奥纪实8K ,http://117.148.179.157/PLTV/88888888/224/3221233395/index.m3u8
冬奥纪实8K ,http://117.148.179.157/PLTV/88888888/224/3221233142/index.m3u8
五星体育,http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
五星体育,http://111.26.225.22/PLTV/2/224/3221225857/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
MAX極速汽車,http://39.134.39.38/PLTV/88888888/224/3221226195/index.m3u8
勁爆體育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
體育賽事,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226253/1/index.m3u8?fmt=ts2hls
咪咕視頻,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
新視覺HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
风尚运动,http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8
超级體育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
HWF散打,http://pull-g.kktv8.com/livekktv/57588147.flv
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8

🌸港澳,#genre#

凤凰中文,http://iptv.tvfix.org/hls/fhzw.m3u8
凤凰中文,http://hkss3.phoenixtv.com/fs/pcc.stream/.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://223.110.245.138/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://iptv.tvfix.org/hls/fhzx.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://hkss3.phoenixtv.com/fs/pic.stream/.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰香港,http://hkss3.phoenixtv.com/fs/phk.stream/.m3u8
凤凰香港,http://ott.js.chinamobile.com/TVOD/3/224/3221228060/index.m3u8
凤凰香港,http://39.134.71.75/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
凤凰电影,http://iptv.tvfix.org/hls/fhdy.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳门葡语,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
明珠台HD,http://iptv.tvfix.org/hls/pearl.m3u8
明珠台HD,http://iptv.tvfix.org/hls/pearl2.m3u8
明珠台HD,http://iptv.tvfix.org/hls/financenhk.m3u8
翡翠台HD,http://iptv.tvfix.org/hls/jade.m3u8
翡翠台HD,http://iptv.tvfix.org/hls/jade2.m3u8
TBVJ2,http://iptv.tvfix.org/hls/j2.m3u8
TBVJ2,http://iptv.tvfix.org/hls/j22.m3u8
有線新聞,rtmp://v3948069e.live.126.net/live/8ad6da5302022e3a8b67ccc9848614e/ggbox/index
无线新闻,http://51.222.193.143:10010/1
无线新闻,http://iptv.tvfix.org/hls/inews.m3u8
无线财经,http://51.222.193.143:10010/6
无线财经,http://iptv.tvfix.org/hls/finance.m3u8
ViuTV,http://iptv.tvfix.org/hls/viutv.m3u8
ViuTV6,http://iptv.tvfix.org/hls/viutv6.m3u8
RTHK31,http://iptv.tvfix.org/hls/rthk31.m3u8
RTHK32,http://iptv.tvfix.org/hls/rthk32.m3u8
香港国际财经台,http://iptv.tvfix.org/hls/hkibc.m3u8
香港开电视,http://iptv.tvfix.org/hls/opentv.m3u8
Now直播台,http://51.222.193.142:10011/8
Now新聞台,http://51.222.193.142:10011/9
天映经典,http://iptv.tvfix.org/hls/tyjd.m3u8
TVB星河,http://iptv.tvfix.org/hls/tvbxh2.m3u8
TVB星河,http://iptv.tvfix.org/hls/tvbxh.m3u8
美亚电影,http://iptv.tvfix.org/hls/mydy.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
Animax,http://iptv.tvfix.org/hls/animax.m3u8
Animax(第2声道),http://iptv.tvfix.org/hls/animax2.m3u8
Hands Up Channel,http://iptv.tvfix.org/hls/kid.m3u8
Thrill,http://iptv.tvfix.org/hls/thrill.m3u8
Discovery,http://iptv.tvfix.org/hls/discovery.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8
Channel V,http://iptv.tvfix.org/hls/channelv.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
Star Sports,http://iptv.tvfix.org/hls/starsports.m3u8

🀄台湾,#genre#

民視,rtmp://59.124.75.157/sat/tv051
台視,rtmp://59.124.75.157/sat/tv071
中視,rtmp://59.124.75.157/sat/tv091
華視,rtmp://59.124.75.157/sat/tv111
TVBS新聞,rtmp://59.124.75.157/sat/tv551
TVBS歡樂,rtmp://59.124.75.157/sat/tv421
TVBS亚洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新闻台,http://iptv.tvfix.org/hls/tvbsnews.m3u8
中天新闻,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv
东森新闻,http://iptv.tvfix.org/hls/dsxw.m3u8
東森財經新聞,rtmp://59.124.75.157/sat/tv571
東森超視,rtmp://59.124.75.157/sat/tv521
东森电影,http://120.84.96.115:808/hls/32/index.m3u8
东森洋片,http://120.84.96.115:808/hls/33/index.m3u8
龙翔时代,http://120.84.96.115:808/hls/35/index.m3u8
三立都会台,http://59.125.101.187:8522/http/60.251.39.91:8081/hls/70/812/ch39.m3u8
緯來育樂,rtmp://59.124.75.157/sat/tv701
緯來體育,rtmp://59.124.75.157/sat/tv721
ELEVEN1,rtmp://59.124.75.157/sat/tv731
ELEVEN2,rtmp://59.124.75.157/sat/tv741
緯來日本,rtmp://59.124.75.157/sat/tv771
MOMO綜合,rtmp://59.124.75.157/sat/tv761
ELTA體育2,rtmp://59.124.75.157/sat/md011
ELEVEN2,rtmp://59.124.75.157/sat/md021
博斯網球,rtmp://59.124.75.157/sat/md031
ELTA體育3,rtmp://59.124.75.157/sat/md041
ELTA體育1,rtmp://59.124.75.157/sat/md051
民視,rtmp://59.124.75.138/sat/tv051
台視,rtmp://59.124.75.138/sat/tv071
中視,rtmp://59.124.75.138/sat/tv091
華視,rtmp://59.124.75.138/sat/tv111
TVBS新聞,rtmp://59.124.75.138/sat/tv551
TVBS歡樂,rtmp://59.124.75.138/sat/tv421
東森財經新聞,rtmp://59.124.75.138/sat/tv571
東森超視,rtmp://59.124.75.138/sat/tv521
緯來育樂,rtmp://59.124.75.138/sat/tv701
緯來體育,rtmp://59.124.75.138/sat/tv721
ELEVEN1,rtmp://59.124.75.138/sat/tv731
ELEVEN2,rtmp://59.124.75.138/sat/tv741
緯來日本,rtmp://59.124.75.138/sat/tv771
MOMO綜合,rtmp://59.124.75.138/sat/tv761
ELTA體育2,rtmp://59.124.75.138/sat/md011
ELEVEN2,rtmp://59.124.75.138/sat/md021
博斯網球,rtmp://59.124.75.138/sat/md031
ELTA體育3,rtmp://59.124.75.138/sat/md041
ELTA體育1,rtmp://59.124.75.138/sat/md051
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
GoodTV 真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GoodTV 经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GoodTV 健康煮流,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GoodTV 共享观点,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch19-2.m3u8
GoodTV 爱旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8


🏯亚洲,#genre#
韩国-ARS,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
韩国-Ajyal TV,http://htvajyal.mada.ps:8888/ajyal/tracks-v1a1/mono.m3u8?checkedby:iptvcat.com
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
